season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_is_change_of_possession,play_actual_yards_to_go,play_actual_yardline_for_first_down
2019,POST,19,2020011101,596,2100,TEN,58161,596.0,"(3:42) (Shotgun) R.Tannehill pass short left to J.Smith for 12 yards, TOUCHDOWN. The Replay Official reviewed the pass completion ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_pass,1,3,12,2100,03:42,BAL 12,12,BAL,98,2020-01-12T01:35:28.000Z,false,false,true,true,false,0,6,right,APPROVED,0,0,true,true,true,false,,
2019,POST,19,2020011101,813,2100,TEN,58161,813.0,"(14:53) R.Tannehill pass deep middle to K.Raymond for 45 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,2100,14:53,BAL 45,45,BAL,55,2020-01-12T01:50:39.000Z,false,false,true,false,false,0,13,left,AUDITED,0,7,true,,,false,,
2019,POST,19,2020011101,1899,0325,BAL,58161,1899.0,(:18) (Shotgun) L.Jackson pass deep right to M.Brown to TEN 04 for 38 yards (A.Hooker).,2,play_type_pass,2,3,14,0325,00:18,TEN 42,42,TEN,68,2020-01-12T02:37:58.000Z,false,false,false,false,false,3,14,right,APPROVED,3,14,true,true,true,false,,
2019,POST,19,2020011101,2230,0325,BAL,58161,2230.0,(12:16) (Shotgun) L.Jackson scrambles left guard to TEN 27 for 30 yards (L.Ryan).,2,play_type_rush,3,2,17,0325,12:16,BAL 43,43,BAL,67,2020-01-12T03:04:34.000Z,false,false,false,false,false,6,14,left,AUDITED,6,14,true,,,false,,
2019,POST,19,2020011101,2388,2100,TEN,58161,2388.0,(8:37) D.Henry up the middle to BLT 06 for 66 yards (M.Peters).,2,play_type_rush,3,3,1,2100,08:37,TEN 28,28,TEN,38,2020-01-12T03:13:28.000Z,false,false,false,false,false,6,14,right,AUDITED,6,14,true,,,false,,
2019,POST,19,2020011101,2458,2100,TEN,58161,2458.0,"(6:59) (Shotgun) D.Henry pass short middle to C.Davis for 3 yards, TOUCHDOWN. Direct snap",2,play_type_pass,3,3,3,2100,06:59,BAL 03,3,BAL,107,2020-01-12T03:15:43.000Z,false,false,true,true,false,6,20,right,AUDITED,6,14,true,,,false,,
2019,POST,19,2020011101,3181,0325,BAL,58161,3181.0,(13:40) (Shotgun) L.Jackson right guard pushed ob at TEN 42 for 27 yards (W.Woodyard).,2,play_type_rush,4,3,2,0325,13:40,BAL 31,31,BAL,41,2020-01-12T03:48:56.000Z,false,false,false,false,false,6,28,right,APPROVED,6,28,true,true,true,false,,
2019,POST,19,2020011200,174,2120,HOU,58162,174.0,"(12:07) (Shotgun) D.Watson pass deep left to K.Stills for 54 yards, TOUCHDOWN.",2,play_type_pass,1,3,1,2120,12:07,HOU 46,46,HOU,56,2020-01-12T20:12:06.000Z,false,false,true,false,false,0,6,right,AUDITED,0,0,true,,,false,,
2019,POST,19,2020011200,346,2120,HOU,58162,346.0,"(10:13) D.Colquitt punt is BLOCKED by B.Mingo, Center-J.Winchester, RECOVERED by HST-L.Johnson at KC 10. L.Johnson for 10 yards, TOUCHDOWN.",2,play_type_punt,1,4,6,2310,10:13,KC 25,25,KC,85,2020-01-12T20:18:33.000Z,true,false,true,false,false,0,13,left,APPROVED,0,7,true,true,true,false,,
2019,POST,19,2020011200,1287,2310,KC,58162,1287.0,K.Fairbairn kicks 65 yards from HST 35 to KC 0. M.Hardman ran ob at HST 42 for 58 yards (L.Johnson). HST-L.Johnson was injured during the play.,32,play_type_kickoff,2,0,0,2120,10:54,HOU 35,35,HOU,75,2020-01-12T21:01:46.000Z,true,false,false,false,false,0,24,left,AUDITED,0,24,true,,,false,,
2019,POST,19,2020011200,1733,2310,KC,58162,1733.0,"(6:37) (Shotgun) P.Mahomes pass short right to T.Kelce for 6 yards, TOUCHDOWN.",2,play_type_pass,2,3,6,2310,06:37,HOU 6,6,HOU,104,2020-01-12T21:21:20.000Z,false,false,true,true,false,20,24,right,AUDITED,14,24,true,,,false,,
2019,POST,19,2020011200,2798,2310,KC,58162,2798.0,(9:28) (Shotgun) D.Watson sacked at HST 29 for -2 yards (F.Clark).,2,play_type_sack,3,3,5,2120,09:28,HOU 31,31,HOU,41,2020-01-12T22:16:33.000Z,false,false,false,false,false,34,24,right,APPROVED,34,24,false,true,true,false,,
2019,POST,19,2020011200,3244,2120,HOU,58162,3244.0,(2:34) (Shotgun) D.Watson pass short right to D.Hopkins pushed ob at KC 30 for 9 yards (B.Breeland).,2,play_type_pass,3,3,6,2120,02:34,KC 39,39,KC,71,2020-01-12T22:35:32.000Z,false,false,false,false,false,41,24,right,AUDITED,41,24,false,,,false,,
2019,POST,19,2020011201,227,1800,GB,58163,227.0,"(10:42) (Shotgun) A.Rodgers pass deep left to D.Adams for 20 yards, TOUCHDOWN.",2,play_type_pass,1,3,7,1800,10:42,SEA 20,20,SEA,30,2020-01-12T23:47:43.000Z,false,false,true,false,false,6,0,left,APPROVED,0,0,true,true,true,false,,
2019,POST,19,2020011201,2489,1800,GB,58163,2489.0,"(7:21) A.Rodgers pass deep left to D.Adams for 40 yards, TOUCHDOWN.",2,play_type_pass,3,2,6,1800,07:21,SEA 40,40,SEA,50,2020-01-13T01:39:07.000Z,false,false,true,false,false,27,10,left,APPROVED,21,10,true,true,true,false,,
2019,POST,19,2020011201,3443,4600,SEA,58163,3443.0,(6:27) (Shotgun) A.Rodgers sacked at SEA 48 for -8 yards (Sm.Griffin).,2,play_type_sack,4,3,9,1800,06:27,SEA 40,40,SEA,70,2020-01-13T02:25:47.000Z,false,false,false,false,false,28,23,right,AUDITED,28,23,false,,,false,,
2019,POST,19,2020011201,3709,1800,GB,58163,3709.0,(2:19) (Shotgun) A.Rodgers pass deep right to D.Adams pushed ob at SEA 46 for 32 yards (U.Amadi).,2,play_type_pass,4,3,8,1800,02:19,GB 22,22,GB,32,2020-01-13T02:37:07.000Z,false,false,false,false,false,28,23,right,APPROVED,28,23,true,true,true,false,,
2019,POST,20,2020011900,959,2310,KC,58164,959.0,"(:51) (Shotgun) P.Mahomes pass short middle to T.Hill for 8 yards, TOUCHDOWN.",2,play_type_pass,1,1,8,2310,00:51,TEN 8,8,TEN,102,2020-01-19T20:45:03.000Z,false,false,true,true,false,6,10,right,AUDITED,0,10,true,,,false,,
2019,POST,20,2020011900,1469,2100,TEN,58164,1469.0,"(6:43) R.Tannehill pass short left to D.Kelly for 1 yard, TOUCHDOWN.",2,play_type_pass,2,2,1,2100,06:43,KC 1,1,KC,109,2020-01-19T21:03:48.000Z,false,false,true,true,false,7,16,right,APPROVED,7,10,true,true,true,false,,
2019,POST,20,2020011900,1663,2310,KC,58164,1663.0,"(4:07) (Shotgun) P.Mahomes pass deep left to T.Hill for 20 yards, TOUCHDOWN.",2,play_type_pass,2,2,10,2310,04:07,TEN 20,20,TEN,30,2020-01-19T21:12:06.000Z,false,false,true,false,false,13,17,left,APPROVED,7,17,true,true,true,false,,
2019,POST,20,2020011900,2094,2310,KC,58164,2094.0,"(:23) (Shotgun) P.Mahomes scrambles left end for 27 yards, TOUCHDOWN.",2,play_type_rush,2,2,10,2310,00:23,TEN 27,27,TEN,37,2020-01-19T21:28:23.000Z,false,false,true,false,false,20,17,left,VENUE_AUDITED,14,17,true,,,false,,
2019,POST,20,2020011900,3437,2310,KC,58164,3437.0,"(7:44) (Shotgun) P.Mahomes pass deep middle to S.Watkins for 60 yards, TOUCHDOWN. Penalty on TEN-T.Brock, Defensive Holding, declined.",2,play_type_pass,4,3,6,2310,07:44,KC 40,40,KC,50,2020-01-19T22:37:20.000Z,false,false,true,false,false,34,17,right,AUDITED,28,17,true,,,false,,
2019,POST,20,2020011900,4164,2310,KC,58164,4164.0,(1:28) (Shotgun) R.Tannehill sacked at TEN 18 for -17 yards (F.Clark).,2,play_type_sack,4,4,6,2100,01:28,TEN 35,35,TEN,75,2020-01-19T23:07:29.000Z,false,false,false,false,false,35,24,left,AUDITED,35,24,true,,,true,,
2019,POST,20,2020011901,416,4500,SF,58165,416.0,"(6:01) (Shotgun) R.Mostert left tackle for 36 yards, TOUCHDOWN.",2,play_type_rush,1,3,8,4500,06:01,GB 36,36,GB,46,2020-01-19T23:54:32.000Z,false,false,true,false,false,6,0,left,VENUE_AUDITED,0,0,true,,,false,,
2019,POST,20,2020011901,996,4500,SF,58165,996.0,"(9:17) (Shotgun) R.Mostert left end for 9 yards, TOUCHDOWN.",2,play_type_rush,2,2,6,4500,09:17,GB 9,9,GB,101,2020-01-20T00:28:08.000Z,false,false,true,false,false,16,0,right,AUDITED,10,0,true,,,false,,
2019,POST,20,2020011901,2352,4500,SF,58165,2352.0,(6:07) D.Samuel right end to GB 22 for 32 yards (D.Lowry).,2,play_type_rush,3,2,8,4500,06:07,SF 46,46,SF,56,2020-01-20T01:35:56.000Z,false,false,false,false,false,27,7,right,AUDITED,27,7,true,,,false,,
2019,POST,20,2020011901,2397,4500,SF,58165,2397.0,"(4:56) R.Mostert left end for 22 yards, TOUCHDOWN.",2,play_type_rush,3,2,10,4500,04:56,GB 22,22,GB,88,2020-01-20T01:39:53.000Z,false,false,true,false,false,33,7,right,AUDITED,27,7,true,,,false,,
2019,POST,20,2020011901,3088,1800,GB,58165,3088.0,(10:48) (Shotgun) A.Rodgers pass deep right to D.Adams to SF 22 for 65 yards (J.Tartt). Caught at SF 44.  22-yac,2,play_type_pass,4,3,5,1800,10:48,GB 13,13,GB,23,2020-01-20T02:11:43.000Z,false,false,false,false,false,34,13,right,APPROVED,34,13,true,true,true,false,,
2019,POST,22,2020020200,197,4500,SF,58167,197.0,(12:33) (Shotgun) D.Samuel right end pushed ob at KC 40 for 32 yards (T.Mathieu).,2,play_type_rush,1,1,10,4500,12:33,SF 28,28,SF,82,2020-02-02T23:46:17.000Z,false,false,false,false,false,0,0,left,AUDITED,0,0,true,,,false,,
2019,POST,22,2020020200,784,2310,KC,58167,784.0,"(:36) C.Erving reported in as eligible.  P.Mahomes right end for 1 yard, TOUCHDOWN.",2,play_type_rush,1,2,1,2310,00:36,SF 1,1,SF,109,2020-02-03T00:09:57.000Z,false,false,true,true,false,6,3,right,AUDITED,0,3,true,,,false,,
2019,POST,22,2020020200,1343,4500,SF,58167,1343.0,"(5:13) J.Garoppolo pass short right to K.Juszczyk for 15 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,4500,05:13,KC 15,15,KC,95,2020-02-03T00:38:11.000Z,false,false,true,false,false,10,9,right,APPROVED,10,3,true,true,true,false,,
2019,POST,22,2020020200,2202,4500,SF,58167,2202.0,(5:36) (Shotgun) P.Mahomes pass deep right intended for T.Hill INTERCEPTED by F.Warner at SF 42. F.Warner to SF 45 for 3 yards (T.Hill).,2,play_type_pass,3,3,12,2310,05:36,KC 39,39,KC,71,2020-02-03T01:50:34.000Z,false,false,false,false,false,10,13,left,AUDITED,10,13,true,,,true,,
2019,POST,22,2020020200,3086,4500,SF,58167,3086.0,(7:13) (Shotgun) P.Mahomes pass deep left to T.Hill to SF 21 for 44 yards (J.Ward) [D.Buckner].,2,play_type_pass,4,3,15,2310,07:13,KC 35,35,KC,45,2020-02-03T02:31:39.000Z,false,false,false,false,false,10,20,right,APPROVED,10,20,true,true,true,false,,
2019,POST,22,2020020200,3187,4500,SF,58167,3187.0,"(6:17) P.Mahomes pass short right to T.Kelce for 1 yard, TOUCHDOWN.",2,play_type_pass,4,1,1,2310,06:17,SF 1,1,SF,109,2020-02-03T02:34:31.000Z,false,false,true,true,false,16,20,right,APPROVED,10,20,true,true,true,false,,
2019,POST,22,2020020200,3406,4500,SF,58167,3406.0,(3:44) (Shotgun) P.Mahomes pass deep right to S.Watkins pushed ob at SF 10 for 38 yards (J.Ward).,2,play_type_pass,4,2,7,2310,03:44,SF 48,48,SF,62,2020-02-03T02:43:57.000Z,false,false,false,false,false,17,20,right,APPROVED,17,20,true,true,true,false,,
