season,season_type,week,scope,threshold,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_status,player_headshot,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_uniform_number,player_suffix,player_season_type,player_week
2019,PRE,0,season,20,2510,00-0034808,John Kelly,J.Kelly,KEL641184,RB,RB,42,2510,2019,46245,32004b45-4c64-1184-f35f-fa8ffac29350,John,Kelly,John,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bzxdybo7yboaqo4ciepk,6.277962962962961,22.727272727272727,2.7615294117647053,22,54,2.4545454545454546,0,56.36662163882508,-2.3666216388250803,-0.10757371085568547,0.45454545454545453,42,,,
2019,PRE,0,season,20,2510,00-0035664,Darrell Henderson,D.Henderson,HEN054456,RB,RB,27,2510,2019,47853,32004845-4e05-4456-6f99-3e76d883b110,Darrell,Henderson,Darrell,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/ba3jxeorzcmdxtgak5be,4.989473684210526,8.695652173913043,2.7609999999999997,23,57,2.4782608695652173,0,104.1667506571381,-47.166750657138095,-2.0507282894407868,0.2608695652173913,,,,
2019,PRE,0,season,20,2520,00-0031900,Rod Smith,R.Smith,SMI664332,RB,RB,34,2520,2019,42931,3200534d-4966-4332-1438-fa252cdbd163,Rod,Smith,Rod,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zmhmhduytwid1kjim5rp,4.736935483870969,19.047619047619047,2.8402857142857143,21,62,2.9523809523809526,1,95.07108025988538,-33.07108025988538,-1.5748133457088276,0.3333333333333333,34,,,
2019,PRE,0,season,20,2520,00-0032048,Mack Brown,M.Brown,BRO549550,RB,RB,34,2520,2019,43050,32004252-4f54-9550-bc3a-26e001b398f5,Mack,Brown,Mack,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fjzfchsmhpgl1uqiknek,3.618757763975155,20.51282051282051,2.4896571428571423,39,161,4.128205128205129,1,149.53331449671293,11.466685503287067,0.2940175770073607,0.41025641025641024,,,,
2019,PRE,0,season,20,2520,00-0034870,James Butler,J.Butler,BUT249448,RB,RB,36,2520,2019,47000,32004255-5424-9448-ea06-805e808327d0,James,Butler,James,RB,RB,DEV,https://static.www.nfl.com/image/private/{formatInstructions}/league/gyca64nfpjrardcskqr8,4.703582089552239,8.333333333333332,2.5430714285714293,48,134,2.7916666666666665,1,182.03651212023775,-48.036512120237745,-1.0007606691716198,0.3333333333333333,,,,
2019,PRE,0,season,20,2700,00-0033526,Samaje Perine,S.Perine,PER095343,RB,RB,29,2700,2019,44927,32005045-5209-5343-a8b2-b2085b20ed79,Samaje,Perine,Samaje,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rddlp9t1lhv3uae6mayf,7.021627906976741,10.0,2.5078823529411767,20,43,2.15,1,63.60833021762454,-27.60833021762454,-1.5337961232013635,0.16666666666666666,29,,,
2019,PRE,0,season,20,2700,00-0034201,De'Lance Turner,D.Turner,TUR272481,RB,RB,34,2700,2019,46454,32005455-5227-2481-19d8-e0aabae63c89,De'Lance,Turner,De'Lance,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/eyoauplfm4yffbfu9ijf,3.842206896551725,5.714285714285714,2.6262812499999995,35,145,4.142857142857143,1,132.1697385966092,9.830261403390807,0.28912533539384727,0.3235294117647059,34,,,
2019,PRE,0,season,20,2700,00-0034679,Mark Walton,M.Walton,WAL808914,RB,HB,22,2700,2019,46181,32005741-4c80-8914-fd4d-6ca747e909bd,Mark,Walton,Mark,RB,RB,CUT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bagm3hmxx07fqbe2xumb,5.571333333333332,17.24137931034483,2.509863636363636,29,75,2.586206896551724,1,64.31884487261823,9.681155127381771,0.3457555402636347,0.42857142857142855,,,,
2019,PRE,0,season,20,2700,00-0035311,Myles Gaskin,M.Gaskin,GAS211909,RB,RB,37,2700,2019,48017,32004741-5321-1909-2ae0-a123794bf24d,Myles,Gaskin,Myles,RB,RB,RES,https://static.www.nfl.com/image/private/{formatInstructions}/league/aujfkzjitj1i0alvkv2v,3.9865306122448985,19.230769230769234,2.5591666666666666,26,98,3.769230769230769,1,126.07969738733574,-28.07969738733574,-1.0799883610513747,0.38461538461538464,,,,
2019,PRE,0,season,20,2700,00-0035342,Patrick Laird,P.Laird,LAI668713,RB,RB,42,2700,2019,48472,32004c41-4966-8713-9f2a-ee69c24a76bc,Patrick,Laird,Patrick,RB,RB,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/l0oeztjdnpdrapjewwaa,4.1300877192982455,8.0,2.9018999999999995,25,114,4.56,1,73.54808397239921,0.4519160276007881,0.023785054084252005,0.47368421052631576,42,,,
